#Procedure: <__main__.MCT_calib>
#Parameters:
#	Zero pressure paro sci period: 2.49138e-05 s
#	AH2500A address: GPIB1::3::INSTR
#	AH2500 avg. exponent: 7
#	Comments/Notes: 
#	HP counter address: GPIB0::9::INSTR
#	counter gate time: 4 s
#Data:
UTC,timestamp,C,Loss,Vex,Period,P_paro
3827751789.272148,2082849578.7134364,31.92945,0.04211,0.25,2.60141160118e-05,27.409219276106832
3827751794.50863,2082849583.949918,31.92904,0.04163,0.25,2.601411014324e-05,27.40908226162981
3827751799.708577,2082849589.1498654,31.92884,0.04215,0.25,2.601410583366e-05,27.40898164492067
3827751804.9335318,2082849594.37482,31.92854,0.0424,0.25,2.601409683379e-05,27.40877152282159
3827751810.166483,2082849599.6077712,31.92818,0.04249,0.25,2.601408715548e-05,27.408545560780524
3827751815.365425,2082849604.8067133,31.9278,0.04217,0.25,2.601407685279e-05,27.408305020899693
3827751820.56437,2082849610.0056584,31.92743,0.04173,0.25,2.601406774055e-05,27.40809227456168
3827751825.7853184,2082849615.2266066,31.927,0.04119,0.25,2.601405944317e-05,27.407898552822925
3827751830.980192,2082849620.4214804,31.92659,0.04081,0.25,2.601405194832e-05,27.407723567864856
3827751836.181137,2082849625.6224253,31.92625,0.04107,0.25,2.60140465077e-05,27.40759654365889
3827751841.391089,2082849630.8323772,31.92608,0.04131,0.25,2.601404293129e-05,27.407513043823272
3827751846.5660467,2082849636.007335,31.92605,0.04188,0.25,2.601404098796e-05,27.407467672127307
3827751851.7529907,2082849641.194279,31.92611,0.04188,0.25,2.601404148019e-05,27.40747916441717
3827751856.937939,2082849646.3792274,31.9262,0.04203,0.25,2.601404269492e-05,27.407507525199648
3827751862.139885,2082849651.5811732,31.9262,0.04177,0.25,2.601404185846e-05,27.407487996037133
3827751867.289832,2082849656.7311203,31.92627,0.04178,0.25,2.601404236753e-05,27.407499881496044
3827751872.455781,2082849661.8970692,31.92636,0.04151,0.25,2.601404352863e-05,27.407526990154935
3827751877.6427307,2082849667.084019,31.92645,0.04109,0.25,2.601404585857e-05,27.40758138817075
3827751882.831708,2082849672.2729962,31.92646,0.04207,0.25,2.601404772328e-05,27.407624924270316
3827751888.0060673,2082849677.4473555,31.92646,0.04233,0.25,2.601404594608e-05,27.407583431300587
3827751893.2070227,2082849682.648311,31.92639,0.04229,0.25,2.601404215902e-05,27.407495013330625
3827751898.4009666,2082849687.8422549,31.92605,0.04238,0.25,2.601403530334e-05,27.407334950992293
3827751903.5821543,2082849693.0234425,31.92574,0.04245,0.25,2.601402578486e-05,27.407112718974552
3827751908.7780943,2082849698.2193825,31.92529,0.04196,0.25,2.601401516962e-05,27.406864880145864
3827751913.939045,2082849703.3803332,31.9251,0.04125,0.25,2.601401027834e-05,27.406750681108807
3827751919.142993,2082849708.5842812,31.9248,0.04121,0.25,2.601400920704e-05,27.40672566895035
3827751924.3156347,2082849713.756923,31.92479,0.04174,0.25,2.60140108563e-05,27.406764175018726
3827751929.5065804,2082849718.9478686,31.9249,0.04223,0.25,2.601401290216e-05,27.40681194068842
3827751934.672535,2082849724.1138232,31.92524,0.04237,0.25,2.601401873481e-05,27.40694811828948
3827751939.87548,2082849729.3167684,31.92565,0.04244,0.25,2.601402620768e-05,27.40712259073878
3827751945.052429,2082849734.4937174,31.92594,0.04196,0.25,2.601403105359e-05,27.407235730294065
3827751950.246378,2082849739.6876662,31.92623,0.04151,0.25,2.601403695082e-05,27.407373415386804
3827751955.454325,2082849744.8956134,31.92655,0.04171,0.25,2.601404298902e-05,27.40751439166825
3827751960.6523743,2082849750.0936625,31.9269,0.04132,0.25,2.601405099441e-05,27.407701296574274
3827751965.840323,2082849755.2816112,31.92727,0.04073,0.25,2.601406026774e-05,27.407917804345985
3827751971.065278,2082849760.5065663,31.92759,0.04078,0.25,2.60140685347e-05,27.40811081584073
3827751976.23122,2082849765.672508,31.92782,0.04091,0.25,2.601407405542e-05,27.40823970984473
3827751981.409171,2082849770.8504593,31.92796,0.04142,0.25,2.60140771575e-05,27.408312135056192
3827751986.6208773,2082849776.0621655,31.9282,0.04239,0.25,2.601407764609e-05,27.408323542314186
3827751991.8178253,2082849781.2591136,31.92819,0.0419,0.25,2.601407678401e-05,27.408303415072194
3827751996.9997587,2082849786.441047,31.92835,0.04147,0.25,2.601408095841e-05,27.408400876030534
3827752002.1867065,2082849791.6279948,31.92852,0.04113,0.25,2.601408518926e-05,27.40849965489597
3827752007.3716574,2082849796.8129456,31.92876,0.04088,0.25,2.601409049441e-05,27.408623515683015
3827752012.6086082,2082849802.0498965,31.92895,0.04099,0.25,2.601409653757e-05,27.408764606899368
3827752017.7935505,2082849807.2348387,31.92903,0.04137,0.25,2.601409853677e-05,27.408811282716176
3827752022.9695015,2082849812.4107897,31.92898,0.04171,0.25,2.601409656513e-05,27.408765250349568
3827752028.1614523,2082849817.6027405,31.92895,0.04222,0.25,2.601409417108e-05,27.4087093558582
3827752033.3254004,2082849822.7666886,31.92881,0.04232,0.25,2.601408977405e-05,27.408606697245645
3827752038.5453463,2082849827.9866345,31.9288,0.04218,0.25,2.60140876e-05,27.40855593911101
3827752043.7102966,2082849833.1515849,31.92879,0.04182,0.25,2.601408657014e-05,27.408531894686007
3827752048.8992486,2082849838.3405368,31.92875,0.04154,0.25,2.601408511832e-05,27.408497998639916
3827752054.0901957,2082849843.531484,31.92879,0.04118,0.25,2.601408587119e-05,27.408515576106318
3827752059.2901425,2082849848.7314308,31.92878,0.04109,0.25,2.60140875137e-05,27.408553924241282
3827752064.4833126,2082849853.9246008,31.92892,0.04138,0.25,2.60140889871e-05,27.40858832411214
3827752069.6582556,2082849859.0995438,31.92906,0.04115,0.25,2.60140914744e-05,27.40864639576922
3827752074.832487,2082849864.2737753,31.92917,0.04181,0.25,2.601409236738e-05,27.40866724440757
3827752079.992436,2082849869.4337242,31.92925,0.04135,0.25,2.60140934845e-05,27.408693326098273
3827752085.195386,2082849874.6366742,31.92933,0.04085,0.25,2.6014096629e-05,27.408766741538393
3827752090.397336,2082849879.8386242,31.92941,0.04053,0.25,2.601410082728e-05,27.408864759806416
3827752095.6012807,2082849885.042569,31.92962,0.04171,0.25,2.601410668524e-05,27.4090015269496
3827752100.813924,2082849890.255212,31.92994,0.04238,0.25,2.601411260514e-05,27.409139740126648
3827752105.9728336,2082849895.4141219,31.93012,0.0421,0.25,2.601411356246e-05,27.40916209087342
3827752111.207853,2082849900.649141,31.93022,0.04211,0.25,2.601411423112e-05,27.40917770221452
3827752116.3938017,2082849905.83509,31.93025,0.04173,0.25,2.601411469686e-05,27.409188575940263
3827752121.563752,2082849911.0050404,31.9304,0.04131,0.25,2.60141183358e-05,27.409273534987097
3827752126.7426996,2082849916.1839879,31.93048,0.04102,0.25,2.601412087446e-05,27.409332805559643
3827752131.963653,2082849921.4049413,31.93051,0.04102,0.25,2.601412258468e-05,27.409372734377897
3827752137.134596,2082849926.575884,31.93048,0.0412,0.25,2.601412301654e-05,27.40938281709091
3827752142.3065486,2082849931.7478368,31.93057,0.04156,0.25,2.601412434323e-05,27.40941379155734
3827752147.500125,2082849936.9414132,31.93077,0.04184,0.25,2.601412452286e-05,27.409417985410382
3827752152.6640754,2082849942.1053636,31.93086,0.04134,0.25,2.601412671145e-05,27.409469082797553
3827752157.832021,2082849947.2733095,31.93097,0.04095,0.25,2.6014130016e-05,27.409546234670298
3827752163.000003,2082849952.441291,31.93103,0.0408,0.25,2.60141328078e-05,27.40961141526158
3827752168.1689196,2082849957.6102078,31.93104,0.04113,0.25,2.601413323915e-05,27.409621486055606
3827752173.42587,2082849962.8671582,31.93099,0.04142,0.25,2.601413270415e-05,27.409608995329197
3827752178.6448545,2082849968.0861428,31.93092,0.04195,0.25,2.601413223159e-05,27.409597962398248
3827752183.8637657,2082849973.305054,31.93111,0.04217,0.25,2.601413562205e-05,27.409677119975353
3827752189.077717,2082849978.519005,31.9313,0.04233,0.25,2.601413677926e-05,27.409704137523285
3827752194.276655,2082849983.7179434,31.93152,0.0422,0.25,2.601414039291e-05,27.40978850590552
3827752199.4826107,2082849988.923899,31.93176,0.0422,0.25,2.601414469303e-05,27.409888901351383
3827752204.6916323,2082849994.1329205,31.93191,0.04182,0.25,2.60141459814e-05,27.40991898107915
3827752209.892583,2082849999.3338711,31.93192,0.04139,0.25,2.601414581541e-05,27.409915105691105
3827752215.087531,2082850004.5288193,31.93168,0.04106,0.25,2.60141407465e-05,27.40979676121793
3827752220.318481,2082850009.7597692,31.93153,0.04103,0.25,2.601413985716e-05,27.409775997679077
3827752225.543435,2082850014.9847233,31.93161,0.04112,0.25,2.601414358604e-05,27.40986305632043
3827752230.7433825,2082850020.1846707,31.93175,0.04118,0.25,2.601414672584e-05,27.409936361606388
3827752235.9333286,2082850025.3746169,31.93187,0.04189,0.25,2.601414951205e-05,27.410001411562167
3827752241.138276,2082850030.5795643,31.93202,0.04224,0.25,2.601415191055e-05,27.410057409592635
3827752246.3412256,2082850035.7825139,31.93221,0.04238,0.25,2.601415425411e-05,27.410112124918196
3827752251.518174,2082850040.9594624,31.93232,0.04237,0.25,2.601415352057e-05,27.410094998889395
3827752256.700123,2082850046.141411,31.93219,0.04209,0.25,2.601414906464e-05,27.40999096583239
3827752261.9070663,2082850051.3483546,31.93198,0.04156,0.25,2.601414387016e-05,27.40986968970511
3827752267.0730166,2082850056.5143049,31.93161,0.04126,0.25,2.601413538961e-05,27.409671693164817
3827752272.2789683,2082850061.7202566,31.93122,0.04087,0.25,2.6014127161e-05,27.4094795785171
3827752277.5129137,2082850066.954202,31.93079,0.04077,0.25,2.601411977673e-05,27.409307176653023
3827752282.684863,2082850072.1261513,31.93051,0.04142,0.25,2.60141158202e-05,27.409214802783733
3827752287.8668127,2082850077.308101,31.93047,0.04146,0.25,2.601411544087e-05,27.409205946490776
3827752293.04576,2082850082.4870484,31.93042,0.04191,0.25,2.601411438038e-05,27.40918118701794
3827752298.227713,2082850087.6690013,31.93043,0.04254,0.25,2.601411301351e-05,27.409149274425246
3827752303.3956537,2082850092.836942,31.93051,0.04255,0.25,2.601411353106e-05,27.40916135777123
3827752308.600606,2082850098.0418942,31.93054,0.04229,0.25,2.601411144e-05,27.409112537360215
3827752313.7675877,2082850103.208876,31.9306,0.04203,0.25,2.601411241231e-05,27.40913523808463
3827752318.9745045,2082850108.4157927,31.93073,0.04141,0.25,2.60141152806e-05,27.4092022046351
3827752324.130455,2082850113.5717432,31.93092,0.04115,0.25,2.601412001847e-05,27.409312820602086
3827752329.311404,2082850118.7526925,31.93107,0.04092,0.25,2.60141240115e-05,27.409406046598793
3827752334.486355,2082850123.927643,31.93108,0.04092,0.25,2.601412530208e-05,27.409436177995218
3827752339.7962985,2082850129.2375867,31.930949,0.04126,0.25,2.601412279119e-05,27.409377555804028
3827752344.972245,2082850134.4135334,31.930781,0.04198,0.25,2.601411883545e-05,27.409285200411023
3827752350.1431932,2082850139.5844815,31.930692,0.04223,0.25,2.601411579824e-05,27.40921429007921
3827752355.3181458,2082850144.759434,31.930617,0.04246,0.25,2.601411268322e-05,27.409141563076485
3827752360.5070972,2082850149.9483855,31.930643,0.04092,0.25,2.601411190718e-05,27.409123444709486
3827752365.6835737,2082850155.124862,31.930574,0.04083,0.25,2.601411184647e-05,27.409122027300427
3827752370.918524,2082850160.359812,31.930505,0.04113,0.25,2.601411227592e-05,27.40913205375896
3827752376.147485,2082850165.588773,31.930567,0.04157,0.25,2.601411325728e-05,27.40915496577358
3827752381.3354197,2082850170.776708,31.930501,0.04222,0.25,2.601411055113e-05,27.409091784724506
3827752386.5433683,2082850175.9846566,31.930393,0.04238,0.25,2.601410649674e-05,27.408997125998063
3827752391.7823167,2082850181.223605,31.93032,0.04251,0.25,2.601410345297e-05,27.40892606240778
3827752397.002262,2082850186.4435503,31.93029,0.04237,0.25,2.601410077682e-05,27.408863581704804
3827752402.225213,2082850191.6665013,31.93032,0.04162,0.25,2.60141004416e-05,27.408855755243316
3827752407.4031987,2082850196.844487,31.93033,0.04122,0.25,2.601410023776e-05,27.40885099614193
3827752412.603112,2082850202.0444005,31.9303,0.04095,0.25,2.601410158297e-05,27.408882403080383
3827752417.771056,2082850207.2123444,31.93044,0.0409,0.25,2.60141062048e-05,27.40899031000952
3827752422.977006,2082850212.4182942,31.93069,0.04134,0.25,2.601411160959e-05,27.409116496813493
3827752428.168954,2082850217.6102421,31.93085,0.04148,0.25,2.601411584249e-05,27.40921532319275
3827752433.3679075,2082850222.8091958,31.93096,0.0417,0.25,2.601411935548e-05,27.409297341649964
3827752438.565853,2082850228.0071414,31.93113,0.04229,0.25,2.601412189828e-05,27.409356708872878
3827752443.7448034,2082850233.1860917,31.93127,0.04265,0.25,2.601412279318e-05,27.409377602264986
3827752448.953749,2082850238.3950374,31.93131,0.04249,0.25,2.601412173181e-05,27.409352822267525
3827752454.1727,2082850243.6139882,31.93141,0.04209,0.25,2.601412201064e-05,27.409359332162214
3827752459.379647,2082850248.820935,31.93146,0.04258,0.25,2.601412674499e-05,27.409469865861602
3827752464.5579224,2082850253.9992106,31.93179,0.04252,0.25,2.601413114572e-05,27.40957261042237
3827752469.767873,2082850259.209161,31.93201,0.0422,0.25,2.60141345157e-05,27.409651289859656
3827752474.9658194,2082850264.4071076,31.93218,0.04145,0.25,2.601413719581e-05,27.409713862775096
3827752480.166769,2082850269.6080573,31.93232,0.04099,0.25,2.601414048006e-05,27.409790540608153
3827752485.3887177,2082850274.830006,31.93229,0.04156,0.25,2.601414415368e-05,27.40987630908136
3827752490.560255,2082850280.0015433,31.93243,0.04229,0.25,2.601414722364e-05,27.409947983800073
3827752495.766202,2082850285.2074902,31.93264,0.04243,0.25,2.601414969964e-05,27.410005791246107
3827752500.969159,2082850290.4104474,31.93276,0.0424,0.25,2.601415050596e-05,27.410024616484804
3827752506.1801004,2082850295.6213887,31.93271,0.04184,0.25,2.601414710569e-05,27.409945230007935
3827752511.3870497,2082850300.828338,31.93264,0.04225,0.25,2.60141453584e-05,27.4099044358245
3827752516.626173,2082850306.0674613,31.93258,0.0419,0.25,2.601414320176e-05,27.40985408448755
3827752521.7901573,2082850311.2314456,31.93246,0.04149,0.25,2.601414033048e-05,27.409787048344068
3827752526.96511,2082850316.406398,31.9322,0.04068,0.25,2.601413450359e-05,27.409651007125735
3827752532.1280203,2082850321.5693085,31.9318,0.04077,0.25,2.601412769357e-05,27.409492012517898
3827752537.359967,2082850326.8012555,31.93141,0.04098,0.25,2.601412160417e-05,27.409349842233105
3827752542.5379143,2082850331.9792025,31.93113,0.04131,0.25,2.601411655988e-05,27.40923207223852
3827752547.7338657,2082850337.175154,31.93111,0.04209,0.25,2.60141150207e-05,27.409196136697883
3827752552.91399,2082850342.3552783,31.93118,0.04233,0.25,2.601411383883e-05,27.409168543340193
3827752558.1165795,2082850347.5578678,31.93127,0.04212,0.25,2.601411430586e-05,27.409179447184382
3827752563.29253,2082850352.7338183,31.93119,0.04154,0.25,2.601411066299e-05,27.409094396343725
3827752568.4574776,2082850357.8987658,31.93096,0.04131,0.25,2.601410478772e-05,27.40895722512264
3827752573.6544256,2082850363.0957139,31.93069,0.04112,0.25,2.601410150699e-05,27.40888062915734
3827752578.8463764,2082850368.2876647,31.93066,0.04097,0.25,2.601410181874e-05,27.408887907658173
3827752584.0503263,2082850373.4916146,31.93071,0.04113,0.25,2.601410434484e-05,27.408946885102072
3827752589.2452717,2082850378.68656,31.93073,0.04154,0.25,2.601410579031e-05,27.408980632818405
3827752594.3972235,2082850383.8385117,31.93071,0.04207,0.25,2.601410464102e-05,27.408953800084216
3827752599.6021733,2082850389.0434616,31.93085,0.04226,0.25,2.601410628617e-05,27.408992209773118
3827752604.81112,2082850394.2524083,31.9311,0.04247,0.25,2.601411022603e-05,27.40908419454566
3827752609.9880676,2082850399.4293559,31.93123,0.04199,0.25,2.60141110069e-05,27.409102425683283
3827752615.1470118,2082850404.5883,31.93127,0.04193,0.25,2.601411012913e-05,27.409081932200714
3827752620.3009634,2082850409.7422516,31.93113,0.04157,0.25,2.601410677113e-05,27.409003532242544
3827752625.469915,2082850414.9112031,31.93092,0.04113,0.25,2.601410207681e-05,27.408893932879273
3827752630.640866,2082850420.082154,31.93077,0.04105,0.25,2.601409961973e-05,27.408836566846634
3827752635.83982,2082850425.2811081,31.93063,0.0409,0.25,2.601409901536e-05,27.408822456473676
3827752641.040764,2082850430.482052,31.93056,0.04127,0.25,2.601409884029e-05,27.40881836907175
3827752646.2337084,2082850435.6749966,31.93068,0.04179,0.25,2.601410128155e-05,27.408875365756217
3827752651.4586926,2082850440.8999808,31.93081,0.04201,0.25,2.601410301936e-05,27.408915938814495
3827752656.660617,2082850446.101905,31.93099,0.04232,0.25,2.601410640337e-05,27.40899494606778
3827752661.8875537,2082850451.328842,31.93131,0.04248,0.25,2.601411111083e-05,27.409104852158958
3827752667.0895004,2082850456.5307887,31.93163,0.0422,0.25,2.601411688758e-05,27.409239723114645
3827752672.2924533,2082850461.7337415,31.93176,0.04159,0.25,2.601411805721e-05,27.40926703069291
3827752677.450397,2082850466.8916852,31.93166,0.0413,0.25,2.601411562646e-05,27.409210279497497
3827752682.6123495,2082850472.0536377,31.93149,0.0411,0.25,2.601411305565e-05,27.40915025827652
3827752687.7862935,2082850477.2275817,31.93135,0.04077,0.25,2.601411173767e-05,27.40911948712407
3827752692.970283,2082850482.4115713,31.93143,0.0412,0.25,2.601411504541e-05,27.409196713607145
3827752698.180191,2082850487.6214793,31.93155,0.04154,0.25,2.601411831927e-05,27.40927314905805
3827752703.3631525,2082850492.8044407,31.93177,0.0419,0.25,2.6014122243e-05,27.409364757113277
3827752708.586091,2082850498.0273793,31.93187,0.04217,0.25,2.601412356984e-05,27.40939573508461
3827752713.7610426,2082850503.2023308,31.9319,0.04237,0.25,2.601412161342e-05,27.4093500581945
3827752718.946986,2082850508.3882744,31.93193,0.04205,0.25,2.601412136487e-05,27.409344255252186
3827752724.1209345,2082850513.5622227,31.9319,0.04192,0.25,2.601411779166e-05,27.40926083084594
3827752729.3248863,2082850518.7661746,31.93171,0.04156,0.25,2.60141135678e-05,27.409162215547543
3827752734.4888363,2082850523.9301245,31.9316,0.0412,0.25,2.601411197211e-05,27.4091249606437
3827752739.685788,2082850529.1270764,31.93145,0.04103,0.25,2.601411104395e-05,27.40910329069747
3827752744.89277,2082850534.334058,31.93149,0.04101,0.25,2.601411273239e-05,27.409142711058667
3827752750.0686812,2082850539.5099695,31.93152,0.04106,0.25,2.601411354219e-05,27.40916161762561
3827752755.2466946,2082850544.6879828,31.93151,0.04141,0.25,2.601411414672e-05,27.40917573171062
3827752760.4336433,2082850549.8749316,31.93154,0.04189,0.25,2.601411409128e-05,27.409174437341715
3827752765.636592,2082850555.0778801,31.93162,0.04206,0.25,2.601411676579e-05,27.409236879659705
3827752770.807662,2082850560.2489502,31.93189,0.04243,0.25,2.601412213139e-05,27.409362151334456
3827752775.976611,2082850565.4178994,31.93226,0.04261,0.25,2.601412933555e-05,27.409530348094524
3827752781.179556,2082850570.6208441,31.93277,0.04249,0.25,2.601413881825e-05,27.40975174210692
3827752786.378509,2082850575.8197973,31.93325,0.04215,0.25,2.601414680076e-05,27.40993811077228
3827752791.5684566,2082850581.009745,31.93355,0.04166,0.25,2.601415144802e-05,27.41004661085749
3827752796.7434034,2082850586.1846917,31.93359,0.04122,0.25,2.601415233947e-05,27.41006742363105
3827752801.899353,2082850591.3406413,31.93357,0.04097,0.25,2.601415310334e-05,27.410085257779755
3827752807.148301,2082850596.5895894,31.93349,0.04083,0.25,2.601415221133e-05,27.410064431933623
3827752812.349247,2082850601.7905352,31.93341,0.0409,0.25,2.60141512599e-05,27.410042218800537
3827752817.5222006,2082850606.9634888,31.93312,0.04135,0.25,2.601414611583e-05,27.409922119632036
3827752822.689147,2082850612.1304352,31.93302,0.04206,0.25,2.601414363478e-05,27.40986419425925
3827752827.8730965,2082850617.3143847,31.933,0.04244,0.25,2.601414205238e-05,27.409827249767517
3827752833.0820436,2082850622.5233319,31.93305,0.04256,0.25,2.601414135339e-05,27.409810930357946
3827752838.297995,2082850627.7392833,31.93315,0.0423,0.25,2.601414115907e-05,27.409806393543626
3827752843.5289435,2082850632.9702318,31.93318,0.0412,0.25,2.601414177445e-05,27.409820760900153
3827752848.7017083,2082850638.1429965,31.93314,0.04093,0.25,2.601414169198e-05,27.40981883546244
3827752853.939661,2082850643.3809493,31.93299,0.04112,0.25,2.601413899079e-05,27.40975577042176
3827752859.1656065,2082850648.6068947,31.93273,0.04152,0.25,2.601413408833e-05,27.409641311988736
3827752864.379554,2082850653.820842,31.93256,0.04138,0.25,2.60141309997e-05,27.409569201270454
3827752869.535582,2082850658.9768703,31.93247,0.04153,0.25,2.601412901542e-05,27.409522873967422
3827752874.763529,2082850664.204817,31.93241,0.04167,0.25,2.601412658196e-05,27.409466059572566
3827752879.9226284,2082850669.3639166,31.93232,0.04182,0.25,2.601412554983e-05,27.409441962257283
3827752885.1155787,2082850674.556867,31.9325,0.04112,0.25,2.601412608405e-05,27.4094544347831
3827752890.3190575,2082850679.7603457,31.93236,0.04106,0.25,2.60141234405e-05,27.409392715360642
3827752895.517002,2082850684.9582903,31.93213,0.04134,0.25,2.601411824558e-05,27.409271428603486
3827752900.7079525,2082850690.1492407,31.93189,0.04151,0.25,2.601411278844e-05,27.40914401966961
3827752905.871901,2082850695.3131893,31.93148,0.04189,0.25,2.601410454733e-05,27.40895161268242
3827752911.088846,2082850700.5301344,31.93131,0.0422,0.25,2.601409940617e-05,27.408831580809704
3827752916.240798,2082850705.6820862,31.93115,0.04227,0.25,2.601409454915e-05,27.408718182755212
3827752921.439748,2082850710.881036,31.93112,0.04223,0.25,2.601409249455e-05,27.40867021347874
3827752926.6266956,2082850716.0679839,31.93106,0.04191,0.25,2.601409068066e-05,27.40862786411136
3827752931.7966423,2082850721.2379305,31.93107,0.04134,0.25,2.601409013042e-05,27.40861501751144
3827752936.9605904,2082850726.4018786,31.93108,0.041,0.25,2.601409128256e-05,27.408641916830167
3827752942.121545,2082850731.562833,31.93105,0.04096,0.25,2.601409172119e-05,27.408652157640276
3827752947.3314867,2082850736.772775,31.93103,0.04118,0.25,2.601409260609e-05,27.40867281763227
3827752952.569445,2082850742.0107334,31.93114,0.04136,0.25,2.601409621315e-05,27.408757032584433
3827752957.7763834,2082850747.2176716,31.93138,0.04176,0.25,2.601410240289e-05,27.408901545945504
3827752962.977334,2082850752.4186223,31.93169,0.0422,0.25,2.601410811163e-05,27.409034829191903
3827752968.170285,2082850757.6115735,31.93192,0.0424,0.25,2.601411140315e-05,27.40911167701546
3827752973.4113398,2082850762.852628,31.93202,0.04191,0.25,2.601411477397e-05,27.40919037624299
3827752978.5953484,2082850768.0366366,31.93213,0.04218,0.25,2.601411488163e-05,27.40919288980269
3827752983.839297,2082850773.280585,31.93211,0.0422,0.25,2.601411122403e-05,27.40910749506324
3827752989.0152464,2082850778.4565346,31.9318,0.04214,0.25,2.601410393653e-05,27.408937352194755
3827752994.192198,2082850783.633486,31.93149,0.0423,0.25,2.601409632868e-05,27.408759729892257
3827752999.3953037,2082850788.836592,31.93129,0.0421,0.25,2.601409178577e-05,27.40865366540653
3827753004.5502543,2082850793.9915426,31.93128,0.04179,0.25,2.601409251939e-05,27.408670793424704
3827753009.726206,2082850799.167494,31.93146,0.04141,0.25,2.601409572665e-05,27.408745674146562
3827753014.9551516,2082850804.3964398,31.93149,0.04112,0.25,2.601409803127e-05,27.40879948068367
3827753020.153098,2082850809.5943863,31.93155,0.04089,0.25,2.601409882703e-05,27.40881805948728
3827753025.3871045,2082850814.8283927,31.93146,0.04076,0.25,2.6014097837e-05,27.4087949450141
3827753030.566057,2082850820.0073454,31.93128,0.04136,0.25,2.601409421293e-05,27.408710332940895
3827753035.7250013,2082850825.1662896,31.93114,0.04176,0.25,2.601409063172e-05,27.408626721496184
3827753040.9439535,2082850830.3852417,31.93101,0.04212,0.25,2.601408875569e-05,27.408582921320328
3827753046.1049023,2082850835.5461905,31.93097,0.0424,0.25,2.601408633148e-05,27.40852632262485
3827753051.345848,2082850840.7871363,31.93098,0.04247,0.25,2.601408461418e-05,27.40848622834147
3827753056.5557976,2082850845.9970858,31.93103,0.04234,0.25,2.60140842217e-05,27.408477064999985
3827753061.7577467,2082850851.199035,31.93113,0.04191,0.25,2.601408520899e-05,27.408500115537795
3827753066.924694,2082850856.3659823,31.93113,0.04154,0.25,2.601408537625e-05,27.408504020603896
3827753072.11003,2082850861.5513184,31.93105,0.04265,0.25,2.601408451282e-05,27.408483861860976
3827753077.3559732,2082850866.7972615,31.93121,0.04181,0.25,2.601408707472e-05,27.40854367525457
3827753082.5535517,2082850871.99484,31.93127,0.04088,0.25,2.601409288079e-05,27.408679231124594
3827753087.7345004,2082850877.1757886,31.9314,0.04139,0.25,2.60140963372e-05,27.408759928810785
3827753092.933443,2082850882.3747313,31.93148,0.04164,0.25,2.601409747519e-05,27.408786497746735
3827753098.123395,2082850887.5646832,31.9316,0.04207,0.25,2.601409813544e-05,27.408801912766297
3827753103.3293447,2082850892.770633,31.9316,0.04107,0.25,2.601409659609e-05,27.408765973180362
3827753108.5038385,2082850897.9451268,31.93144,0.041,0.25,2.601409290218e-05,27.408679730522472
3827753113.6647816,2082850903.1060698,31.93111,0.04132,0.25,2.601408681011e-05,27.408537497331924
3827753118.8437366,2082850908.285025,31.9309,0.04171,0.25,2.601408144892e-05,27.40841232811024
3827753124.012683,2082850913.4539711,31.9308,0.04224,0.25,2.60140797812e-05,27.40837339136322
3827753129.222637,2082850918.6639254,31.93083,0.04257,0.25,2.601407944781e-05,27.408365607608385
3827753134.4135847,2082850923.854873,31.93096,0.04238,0.25,2.601407994359e-05,27.40837718273037
3827753139.5925303,2082850929.0338185,31.93113,0.0422,0.25,2.601408152321e-05,27.408414062580444
3827753144.827476,2082850934.2687643,31.93113,0.04173,0.25,2.601408105657e-05,27.408403167800596
3827753150.0104256,2082850939.4517138,31.93116,0.04113,0.25,2.601408223055e-05,27.4084305770521
3827753155.221374,2082850944.6626623,31.93111,0.04093,0.25,2.601408138995e-05,27.408410951320548
3827753160.4603233,2082850949.9016116,31.93098,0.04071,0.25,2.601408035214e-05,27.408386721267355
3827753165.6182756,2082850955.0595639,31.93091,0.04103,0.25,2.601408086431e-05,27.408398679050347
3827753170.829219,2082850960.270507,31.9309,0.04131,0.25,2.601408052714e-05,27.408390807043627
3827753176.0681667,2082850965.509455,31.93087,0.04205,0.25,2.601407928181e-05,27.408361731957285
3827753181.2731533,2082850970.7144415,31.93083,0.04238,0.25,2.601407776736e-05,27.408326373641295
3827753186.4840555,2082850975.9253438,31.93101,0.04239,0.25,2.601407968291e-05,27.408371096557588
3827753191.6710033,2082850981.1122916,31.93119,0.04209,0.25,2.601408148028e-05,27.40841306028124
3827753196.8669567,2082850986.308245,31.93109,0.04187,0.25,2.601407683295e-05,27.408304557689235
3827753202.072938,2082850991.5142262,31.93093,0.04132,0.25,2.601407357839e-05,27.408228572476894
3827753207.242852,2082850996.6841404,31.93079,0.04101,0.25,2.601407150758e-05,27.408180224624846
3827753212.469606,2082851001.9108942,31.93047,0.04107,0.25,2.601406931056e-05,27.408128930095582
3827753217.645549,2082851007.086837,31.93034,0.04163,0.25,2.601406593799e-05,27.40805018959905
3827753222.863502,2082851012.3047903,31.93039,0.0423,0.25,2.601406692378e-05,27.408073205164214
3827753228.0894494,2082851017.5307376,31.93059,0.04269,0.25,2.601407046341e-05,27.408155846055262
3827753233.292398,2082851022.7336862,31.93075,0.04249,0.25,2.60140713545e-05,27.40817665061756
3827753238.4643464,2082851027.9056346,31.93081,0.0424,0.25,2.601407043172e-05,27.408155106178704
